K_E,F,K_lambda_r,A2,А2_surface,Nu_host medium,E,Rho,Vp,Vs,Z
0.583565,9.8,0.1020408163265305,5.423382234602029e-13,5.54866444711821e-13,0.25,50000000000.0,2700,3601.1263670011795,2079.1112773739897,2502.294445801098
0.583565,9.9,0.101010101010101,5.419265742991926e-13,5.544964181214972e-13,0.25,50000000000.0,2700,3601.1263670011795,2079.1112773739897,2502.294445801098
0.583565,10.0,0.1,5.415167349014723e-13,5.540702527750007e-13,0.25,50000000000.0,2700,3601.1263670011795,2079.1112773739897,2502.294445801098
0.980936,0.1,10.0,5.331338937147353e-13,5.331368329909587e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,0.2,5.0,5.335014991826577e-13,5.33148305003027e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,0.3,3.3333333333333326,5.366982140565313e-13,5.361964535018855e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,0.4,2.5,5.322789524302402e-13,5.32663143770812e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,0.5,2.0,5.309939701757929e-13,5.319770388581117e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,0.6,1.6666666666666667,5.327373942956889e-13,5.344854756144253e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,0.7000000000000001,1.4285714285714284,5.323494992300449e-13,5.352758303141981e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,0.8,1.25,5.279780808953856e-13,5.306624810114855e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,0.9,1.1111111111111112,5.250205366929402e-13,5.310537832062674e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,1.0,1.0,5.273104734867366e-13,5.308364341104943e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,1.1,0.909090909090909,5.273654286549547e-13,5.333021933127861e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,1.2000000000000002,0.8333333333333331,5.299467376826522e-13,5.359960118681218e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,1.3000000000000005,0.769230769230769,5.312407220739172e-13,5.344311473173089e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,1.4,0.7142857142857142,5.314766138312498e-13,5.33893530510167e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,1.5000000000000002,0.6666666666666665,5.317388416528183e-13,5.353502009109099e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,1.6,0.625,5.300772254483202e-13,5.341255146446571e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,1.7000000000000002,0.588235294117647,5.352693728094188e-13,5.38047704354351e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,1.8000000000000005,0.5555555555555555,5.394365720591065e-13,5.399514248728135e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,1.9,0.5263157894736842,5.389795383297114e-13,5.372556938713551e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,2.0,0.5,5.386573656068805e-13,5.353453068805539e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,2.1,0.4761904761904761,5.408335701611867e-13,5.368434155811542e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,2.2,0.4545454545454545,5.435825003429473e-13,5.397444042950058e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,2.3000000000000003,0.4347826086956521,5.444890578089383e-13,5.413324879072352e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,2.4000000000000004,0.4166666666666666,5.431159652993159e-13,5.407926315939198e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,2.5000000000000004,0.3999999999999999,5.407612972718994e-13,5.390517979510956e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,2.6,0.3846153846153846,5.385972190888438e-13,5.373065768397899e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,2.7,0.3703703703703703,5.375124011350111e-13,5.363561121845194e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,2.8000000000000003,0.3571428571428571,5.375794962206757e-13,5.363237533499505e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,2.9000000000000004,0.3448275862068965,5.38440644700241e-13,5.369217838488486e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,3.0000000000000004,0.3333333333333332,5.396163123148393e-13,5.377357473872764e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,3.1,0.3225806451612903,5.407106226446574e-13,5.384207735526379e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,3.2,0.3125,5.414957828161706e-13,5.387853935326727e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,3.3000000000000003,0.303030303030303,5.419085002047205e-13,5.38790796036755e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,3.4000000000000004,0.2941176470588235,5.420152362140227e-13,5.385213991438763e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,3.5000000000000004,0.2857142857142857,5.418950593810408e-13,5.380616393123821e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,3.6,0.2777777777777778,5.41686332279536e-13,5.375611860439234e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,3.7,0.2702702702702703,5.414913769341286e-13,5.371279552097754e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,3.8,0.2631578947368421,5.413799908484363e-13,5.36835625512246e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,3.9,0.2564102564102564,5.413874043862155e-13,5.367218218243297e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,4.0,0.25,5.415194361915983e-13,5.367932643541497e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,4.1,0.2439024390243902,5.417603475052132e-13,5.370336194420374e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,4.2,0.238095238095238,5.420809912213018e-13,5.374116985257747e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,4.3,0.2325581395348837,5.424459158072334e-13,5.378886864705276e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,4.4,0.2272727272727273,5.428190792543376e-13,5.384240002974158e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,4.5,0.2222222222222222,5.431669140167097e-13,5.389787909507693e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,4.6,0.2173913043478261,5.43461826914545e-13,5.395194150998476e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,4.7,0.2127659574468085,5.436826118130879e-13,5.400183141813033e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,4.8,0.2083333333333333,5.438148722574226e-13,5.404546385084273e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,4.9,0.2040816326530611,5.438506381609263e-13,5.408140837371421e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,5.0,0.2,5.438953104069638e-13,5.412131929784472e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,5.1,0.196078431372549,5.437233006440456e-13,5.413869326995967e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,5.2,0.1923076923076923,5.434619491888745e-13,5.414740786186815e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,5.3,0.1886792452830188,5.431198563172415e-13,5.414787987716614e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,5.4,0.1851851851851851,5.427073424075226e-13,5.414075838752669e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,5.5,0.1818181818181818,5.422356775065478e-13,5.412684757395534e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,5.6,0.1785714285714285,5.417164504304918e-13,5.410704145211714e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,5.7,0.175438596491228,5.411610753441567e-13,5.408227085856124e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,5.8,0.1724137931034483,5.405804248544036e-13,5.405346211447401e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,5.9,0.1694915254237288,5.399851064520738e-13,5.402155835690748e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,6.0,0.1666666666666666,5.393832083898613e-13,5.398729293512157e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,6.1,0.1639344262295081,5.387832924848117e-13,5.39514773549768e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,6.2,0.1612903225806451,5.38192347329258e-13,5.391479525921023e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,6.3,0.1587301587301587,5.376162992128452e-13,5.387784783832892e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,6.4,0.15625,5.370600587060003e-13,5.384115414009794e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,6.5,0.1538461538461538,5.365275884866931e-13,5.38051539644255e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,6.6,0.1515151515151515,5.360219841805431e-13,5.377021252908688e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,6.7,0.1492537313432836,5.355455619049081e-13,5.373662625725565e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,6.8,0.1470588235294117,5.350999476974052e-13,5.370462918199698e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,6.9,0.144927536231884,5.34686165357113e-13,5.367439958663267e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,7.0,0.1428571428571428,5.343047203478332e-13,5.364606660256657e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,7.1,0.1408450704225352,5.339556781193332e-13,5.361971656908093e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,7.2,0.1388888888888889,5.336387360638167e-13,5.359539902632552e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,7.3,0.136986301369863,5.333532884941107e-13,5.357313225485085e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,7.4,0.1351351351351351,5.330984847343239e-13,5.355290832872244e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,7.5,0.1333333333333333,5.328732803638716e-13,5.353469765846218e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,7.6,0.131578947368421,5.326764820232012e-13,5.351845303792979e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,7.7,0.1298701298701298,5.325067861872169e-13,5.350411320844452e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,7.8,0.1282051282051282,5.323628124046075e-13,5.349160597204727e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,7.9,0.1265822784810126,5.322431315265665e-13,5.348085088577204e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,8.0,0.125,5.321462894367801e-13,5.347176157492405e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,8.1,0.1234567901234568,5.32070826854958e-13,5.346424770371123e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,8.2,0.1219512195121951,5.320152955263941e-13,5.345821663298293e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,8.3,0.1204819277108433,5.319782714522902e-13,5.345357480992584e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,8.4,0.119047619047619,5.31958365394024e-13,5.345022891418917e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,8.5,0.1176470588235294,5.31954231117723e-13,5.344808679452519e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,8.6,0.1162790697674418,5.31964571673422e-13,5.344705822412059e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,8.7,0.1149425287356321,5.319881440020612e-13,5.344705549675984e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,8.8,0.1136363636363636,5.320255168926093e-13,5.344816507784719e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,8.9,0.1123595505617977,5.320720950763691e-13,5.344996752043438e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,9.0,0.1111111111111111,5.321285253002732e-13,5.345255186385923e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,9.1,0.1098901098901099,5.321938012750657e-13,5.345584403432315e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,9.2,0.108695652173913,5.322669766560374e-13,5.345977379829325e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,9.3,0.1075268817204301,5.323471641059384e-13,5.346427480362814e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,9.4,0.1063829787234042,5.324335338878288e-13,5.346928457286467e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,9.5,0.1052631578947368,5.325253122010266e-13,5.347474445972171e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,9.6,0.1041666666666666,5.326217791607019e-13,5.348059957275026e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,9.7,0.1030927835051546,5.327222667078094e-13,5.348679867811244e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,9.8,0.1020408163265305,5.328261563545394e-13,5.34932940831568e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,9.9,0.101010101010101,5.329328767921264e-13,5.350004150294071e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
0.980936,10.0,0.1,5.329942882510945e-13,5.349964185069991e-13,0.25,50000000000.0,2700,4668.8947062209245,2695.587615454669,2502.294445801098
1.76392,0.1,10.0,5.331213368368734e-13,5.331308924548488e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,0.2,5.0,5.328293621887098e-13,5.331449373101e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,0.3,3.3333333333333326,5.374623924112539e-13,5.364029088354377e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,0.4,2.5,5.57290316912163e-13,5.33144781850338e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,0.5,2.0,5.93658930589174e-13,5.424864805635516e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,0.6,1.6666666666666667,6.351723840748655e-13,5.57527829566626e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,0.7000000000000001,1.4285714285714284,6.793039802515175e-13,5.691137227117299e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,0.8,1.25,7.320471662761758e-13,5.826173489369132e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,0.9,1.1111111111111112,7.565474633274677e-13,5.868321721037322e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,1.0,1.0,7.929629414864494e-13,6.086504910818095e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,1.1,0.909090909090909,7.588112646787016e-13,5.913249017988388e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,1.2000000000000002,0.8333333333333331,6.750895756212987e-13,5.321493555810543e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,1.3000000000000005,0.769230769230769,6.742117877124423e-13,5.48120792236042e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,1.4,0.7142857142857142,6.473655865979969e-13,5.596308262560522e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,1.5000000000000002,0.6666666666666665,5.589619546514744e-13,5.177939019393574e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,1.6,0.625,5.042571807952509e-13,4.957444230868409e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,1.7000000000000002,0.588235294117647,4.783325130352044e-13,4.941475559726123e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,1.8000000000000005,0.5555555555555555,4.451937634759984e-13,4.7980037479684e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,1.9,0.5263157894736842,4.045502535628674e-13,4.514654201977593e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,2.0,0.5,3.722184105397591e-13,4.265560096257527e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,2.1,0.4761904761904761,3.544248042849208e-13,4.137596700026028e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,2.2,0.4545454545454545,3.495884998497373e-13,4.1287269638393924e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,2.3000000000000003,0.4347826086956521,3.541885236674117e-13,4.208568102996839e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,2.4000000000000004,0.4166666666666666,3.6495272559900123e-13,4.3449632899477604e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,2.5000000000000004,0.3999999999999999,3.794068422860134e-13,4.5118163584508164e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,2.6,0.3846153846153846,3.94562698943681e-13,4.678619227405085e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,2.7,0.3703703703703703,4.086852486804029e-13,4.826449135951258e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,2.8000000000000003,0.3571428571428571,4.202110838578905e-13,4.939026570293852e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,2.9000000000000004,0.3448275862068965,4.282193022280235e-13,5.007334979361269e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,3.0000000000000004,0.3333333333333332,4.3250282566670363e-13,5.030370933451288e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,3.1,0.3225806451612903,4.334651755630131e-13,5.013878370190995e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,3.2,0.3125,4.318890090940132e-13,4.967645900417687e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,3.3000000000000003,0.303030303030303,4.286811865457457e-13,4.902598072328714e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,3.4000000000000004,0.2941176470588235,4.2467393672755245e-13,4.82859033063658e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,3.5000000000000004,0.2857142857142857,4.205487817174083e-13,4.753507411539968e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,3.6,0.2777777777777778,4.1677705053968373e-13,4.682834963990132e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,3.7,0.2702702702702703,4.1365791576900883e-13,4.619995803198561e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,3.8,0.2631578947368421,4.1135146100363123e-13,4.566801873319497e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,3.9,0.2564102564102564,4.09916831273995e-13,4.5239118442962813e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,4.0,0.25,4.0934538691888763e-13,4.491219162200011e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,4.1,0.2439024390243902,4.095860191100825e-13,4.468144800407514e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,4.2,0.238095238095238,4.1056328962355383e-13,4.453844428992226e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,4.3,0.2325581395348837,4.1218983051278693e-13,4.447348149090578e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,4.4,0.2272727272727273,4.143747789068901e-13,4.4476532468646933e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,4.5,0.2222222222222222,4.170279020630904e-13,4.453771981840023e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,4.6,0.2173913043478261,4.20064327165943e-13,4.464777639471448e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,4.7,0.2127659574468085,4.234053215240098e-13,4.479814543710824e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,4.8,0.2083333333333333,4.269794623447234e-13,4.49810859254929e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,4.9,0.2040816326530611,4.307229736443252e-13,4.518969563976653e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,5.0,0.2,4.346664193396314e-13,4.542932648506582e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,5.1,0.196078431372549,4.3858913416375634e-13,4.567196603233141e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,5.2,0.1923076923076923,4.425328694245604e-13,4.592417772042194e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,5.3,0.1886792452830188,4.4646236579682633e-13,4.618210134203113e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,5.4,0.1851851851851851,4.503481792798311e-13,4.644248083305929e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,5.5,0.1818181818181818,4.541661176082962e-13,4.670260249657925e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,5.6,0.1785714285714285,4.578966798453438e-13,4.696023488091105e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,5.7,0.175438596491228,4.615245130047516e-13,4.72135715028721e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,5.8,0.1724137931034483,4.650378952885124e-13,4.746117716761689e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,5.9,0.1694915254237288,4.684287846324718e-13,4.770198394293992e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,6.0,0.1666666666666666,4.716902793588905e-13,4.793506642102031e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,6.1,0.1639344262295081,4.74819297759171e-13,4.815986541436692e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,6.2,0.1612903225806451,4.778141855382577e-13,4.837597747026412e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,6.3,0.1587301587301587,4.806748857762017e-13,4.858316500091786e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,6.4,0.15625,4.834026483754568e-13,4.878132752621904e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,6.5,0.1538461538461538,4.859997753638607e-13,4.897047654549563e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,6.6,0.1515151515151515,4.884693995485655e-13,4.915071374807876e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,6.7,0.1492537313432836,4.90815293896128e-13,4.93222122637413e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,6.8,0.1470588235294117,4.930417088047122e-13,4.94852006514921e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,6.9,0.144927536231884,4.951532343685189e-13,4.9639949329323e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,7.0,0.1428571428571428,4.97154684980752e-13,4.978675916607298e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,7.1,0.1408450704225352,4.990510035152752e-13,4.992595196954707e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,7.2,0.1388888888888889,5.008471827744117e-13,5.005786263025793e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,7.3,0.136986301369863,5.025482016972596e-13,5.018283268803901e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
1.76392,7.4,0.1351351351351351,5.041589745083597e-13,5.030120513456428e-13,0.25,50000000000.0,2700,6260.848362819708,3614.702487629386,2502.294445801098
